sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.2652;-5.4755;-5.7551;-0.1807;-5.6786;-7.9932;0.3689;4.0175;4.8274;0.3168;-0.4491;0.0666;0.0;-5.34;40.74;12.08;345.79;41.65;176.13;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105914;2022-01-17 19:00:52:761
-0.2652;-5.4755;-5.7551;-0.1807;-5.6786;-7.9932;0.3689;4.0175;4.8274;0.3168;-0.4491;0.0666;0.0;-5.34;40.74;12.08;345.79;41.65;176.13;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105945;2022-01-17 19:00:52:792
-0.2652;-5.4755;-5.7551;-0.1807;-5.6786;-7.9932;0.3689;4.0175;4.8274;0.3168;-0.4491;0.0666;0.0;-3.92;40.86;12.32;350.86;35.38;178.7;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105974;2022-01-17 19:00:52:821
-2.0093;-3.4919;-5.5198;-0.1807;-5.6786;-7.9932;0.3689;4.0175;4.8274;0.3168;-0.4491;0.0666;0.0;-3.92;40.86;12.32;350.86;35.38;178.7;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106004;2022-01-17 19:00:52:851
-2.0093;-3.4919;-5.5198;-0.1807;-5.6786;-7.9932;0.3689;4.0175;4.8274;0.3168;-0.4491;0.0666;0.0;-3.92;40.86;12.32;350.86;35.38;178.7;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106035;2022-01-17 19:00:52:882
-2.0093;-3.4919;-5.5198;-0.583;-6.3725;-7.4311;1.1499;3.9229;4.7584;2.8135;-0.2344;0.8567;0.0;-3.92;40.86;12.32;350.86;35.38;178.7;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106064;2022-01-17 19:00:52:911
-2.0093;-3.4919;-5.5198;-0.583;-6.3725;-7.4311;1.1499;3.9229;4.7584;2.8135;-0.2344;0.8567;0.0;-3.92;40.86;12.32;350.86;35.38;178.7;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106095;2022-01-17 19:00:52:942
-2.8766;-14.9045;-6.6361;-0.583;-6.3725;-7.4311;1.1499;3.9229;4.7584;2.8135;-0.2344;0.8567;0.0;-3.92;40.86;12.32;350.86;35.38;178.7;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106125;2022-01-17 19:00:52:972
-2.8766;-14.9045;-6.6361;-0.583;-6.3725;-7.4311;1.1499;3.9229;4.7584;2.8135;-0.2344;0.8567;0.0;-3.92;40.86;12.32;350.86;35.38;178.7;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106155;2022-01-17 19:00:53:002
-2.8766;-14.9045;-6.6361;-1.4654;-8.3013;-5.0111;-0.3436;-4.1033;-1.8039;2.8135;-0.2344;0.8567;0.0;3.56;46.03;-6.51;11.23;57.83;163.7;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106184;2022-01-17 19:00:53:031
-2.8766;-14.9045;-6.6361;-1.4654;-8.3013;-5.0111;-0.3436;-4.1033;-1.8039;0.9258;0.5173;0.6172;0.0;3.56;46.03;-6.51;11.23;57.83;163.7;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106215;2022-01-17 19:00:53:062
0.2233;-8.2067;-4.4903;-1.4654;-8.3013;-5.0111;-0.3436;-4.1033;-1.8039;0.9258;0.5173;0.6172;0.0;3.56;46.03;-6.51;11.23;57.83;163.7;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106244;2022-01-17 19:00:53:091
0.2233;-8.2067;-4.4903;-1.4654;-8.3013;-5.0111;-0.3436;-4.1033;-1.8039;0.9258;0.5173;0.6172;0.0;3.56;46.03;-6.51;11.23;57.83;163.7;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106274;2022-01-17 19:00:53:121
0.2233;-8.2067;-4.4903;-1.4654;-8.3013;-5.0111;-0.3436;-4.1033;-1.8039;0.9258;0.5173;0.6172;0.0;3.56;46.03;-6.51;11.23;57.83;163.7;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106304;2022-01-17 19:00:53:151
0.2233;-8.2067;-4.4903;-1.6298;-8.6162;-4.3905;0.8353;0.3876;-1.6257;-2.0036;-0.3156;-0.9466;0.0;3.56;46.03;-6.51;11.23;57.83;163.7;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106334;2022-01-17 19:00:53:181
0.2233;-8.2067;-4.4903;-1.6298;-8.6162;-4.3905;0.8353;0.3876;-1.6257;-2.0036;-0.3156;-0.9466;0.0;3.56;46.03;-6.51;11.23;57.83;163.7;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106364;2022-01-17 19:00:53:211
-2.9963;-11.2198;-2.7557;-1.6298;-8.6162;-4.3905;0.8353;0.3876;-1.6257;-2.0036;-0.3156;-0.9466;0.0;0.73;47.59;6.68;354.92;61.47;159.63;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106395;2022-01-17 19:00:53:242
-2.9963;-11.2198;-2.7557;-1.6298;-8.6162;-4.3905;0.8353;0.3876;-1.6257;-2.0036;-0.3156;-0.9466;0.0;0.73;47.59;6.68;354.92;61.47;159.63;0.0;54.7;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106425;2022-01-17 19:00:53:272
-2.9963;-11.2198;-2.7557;-0.9726;-7.3325;-6.4389;-2.1373;-1.6609;3.066;-2.1282;0.2197;-1.1449;0.0;0.73;47.59;6.68;354.92;61.47;159.63;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106455;2022-01-17 19:00:53:302
-2.9963;-11.2198;-2.7557;-0.9726;-7.3325;-6.4389;-2.1373;-1.6609;3.066;-2.1282;0.2197;-1.1449;0.0;0.73;47.59;6.68;354.92;61.47;159.63;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106485;2022-01-17 19:00:53:332
-2.3014;-8.1876;-7.3358;-0.9726;-7.3325;-6.4389;-2.1373;-1.6609;3.066;-2.1282;0.2197;-1.1449;0.0;0.73;47.59;6.68;354.92;61.47;159.63;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106515;2022-01-17 19:00:53:362
-2.3014;-8.1876;-7.3358;-0.9726;-7.3325;-6.4389;-2.1373;-1.6609;3.066;-2.1282;0.2197;-1.1449;0.0;0.73;47.59;6.68;354.92;61.47;159.63;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106544;2022-01-17 19:00:53:391
-2.3014;-8.1876;-7.3358;-0.027;-5.9001;-7.8331;-1.6086;-1.4939;1.0349;-2.1282;0.2197;-1.1449;0.0;-3.86;42.28;21.62;348.66;36.99;179.8;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106575;2022-01-17 19:00:53:422
-0.0353;-1.2163;-3.8768;-0.027;-5.9001;-7.8331;-1.6086;-1.4939;1.0349;-0.731;-0.2126;-0.0943;0.0;-3.86;42.28;21.62;348.66;36.99;179.8;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106604;2022-01-17 19:00:53:451
-0.0353;-1.2163;-3.8768;-0.027;-5.9001;-7.8331;-1.6086;-1.4939;1.0349;-0.731;-0.2126;-0.0943;0.0;-3.86;42.28;21.62;348.66;36.99;179.8;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106634;2022-01-17 19:00:53:481
-0.0353;-1.2163;-3.8768;-0.027;-5.9001;-7.8331;-1.6086;-1.4939;1.0349;-0.731;-0.2126;-0.0943;0.0;-3.86;42.28;21.62;348.66;36.99;179.8;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106665;2022-01-17 19:00:53:512
-0.0353;-1.2163;-3.8768;-0.027;-5.9001;-7.8331;-1.6086;-1.4939;1.0349;-0.731;-0.2126;-0.0943;0.0;-3.86;42.28;21.62;348.66;36.99;179.8;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106694;2022-01-17 19:00:53:541
-1.7795;0.24;-4.0253;-0.2911;-5.49;-8.1207;0.8215;2.833;5.0951;1.7755;-0.3683;0.7023;0.0;-3.86;42.28;21.62;348.66;36.99;179.8;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106724;2022-01-17 19:00:53:571
-1.7795;0.24;-4.0253;-0.2911;-5.49;-8.1207;0.8215;2.833;5.0951;1.7755;-0.3683;0.7023;0.0;-3.86;42.28;21.62;348.66;36.99;179.8;0.0;53.712;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106754;2022-01-17 19:00:53:601
-1.7795;0.24;-4.0253;-0.2911;-5.49;-8.1207;0.8215;2.833;5.0951;1.7755;-0.3683;0.7023;0.0;3.15;44.23;12.96;4.97;34.04;177.95;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106785;2022-01-17 19:00:53:632
-2.1674;-10.9517;-7.0629;-0.2911;-5.49;-8.1207;0.8215;2.833;5.0951;1.7755;-0.3683;0.7023;0.0;3.15;44.23;12.96;4.97;34.04;177.95;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106814;2022-01-17 19:00:53:661
-2.1674;-10.9517;-7.0629;-1.3409;-7.9468;-5.5875;0.8215;2.833;5.0951;1.7755;-0.3683;0.7023;0.0;3.15;44.23;12.96;4.97;34.04;177.95;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106844;2022-01-17 19:00:53:691
-2.1674;-10.9517;-7.0629;-1.3409;-7.9468;-5.5875;0.52;-1.725;-1.0395;2.9399;0.7513;0.8667;0.0;3.15;44.23;12.96;4.97;34.04;177.95;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106874;2022-01-17 19:00:53:721
-2.6851;-15.096;-8.4713;-1.3409;-7.9468;-5.5875;0.52;-1.725;-1.0395;2.9399;0.7513;0.8667;0.0;7.03;45.02;-3.19;4.97;34.04;177.95;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106904;2022-01-17 19:00:53:751
-2.6851;-15.096;-8.4713;-1.3409;-7.9468;-5.5875;0.52;-1.725;-1.0395;2.9399;0.7513;0.8667;0.0;7.03;45.02;-3.19;4.97;34.04;177.95;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106934;2022-01-17 19:00:53:781
-2.6851;-15.096;-8.4713;-1.3409;-7.9468;-5.5875;0.52;-1.725;-1.0395;2.9399;0.7513;0.8667;0.0;7.03;45.02;-3.19;4.97;34.04;177.95;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106964;2022-01-17 19:00:53:811
-0.9361;-12.2068;-10.5028;-1.6264;-8.8291;-3.9463;1.2378;-2.7833;-2.681;-0.6065;0.7222;-0.1357;0.0;7.03;45.02;-3.19;4.97;34.04;177.95;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;106994;2022-01-17 19:00:53:841
-0.9361;-12.2068;-10.5028;-1.6264;-8.8291;-3.9463;1.2378;-2.7833;-2.681;-0.6065;0.7222;-0.1357;0.0;9.19;47.1;-0.86;25.55;64.2;157.6;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107025;2022-01-17 19:00:53:872
-0.9361;-12.2068;-10.5028;-1.6264;-8.8291;-3.9463;1.2378;-2.7833;-2.681;-0.6065;0.7222;-0.1357;0.0;9.19;47.1;-0.86;25.55;64.2;157.6;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107054;2022-01-17 19:00:53:901
-0.9361;-12.2068;-10.5028;-1.6264;-8.8291;-3.9463;1.2378;-2.7833;-2.681;-0.6065;0.7222;-0.1357;0.0;9.19;47.1;-0.86;25.55;64.2;157.6;0.0;54.559;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107085;2022-01-17 19:00:53:932
-1.4581;-8.5754;-2.7414;-1.2219;-8.0982;-5.394;0.39;-1.5933;-2.5347;-2.1535;0.104;-0.9652;0.0;9.19;47.1;-0.86;25.55;64.2;157.6;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107123;2022-01-17 19:00:53:970
-1.4581;-8.5754;-2.7414;-1.2219;-8.0982;-5.394;0.39;-1.5933;-2.5347;-2.1535;0.104;-0.9652;0.0;9.19;47.1;-0.86;25.55;64.2;157.6;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107144;2022-01-17 19:00:53:991
-1.4581;-8.5754;-2.7414;-1.2219;-8.0982;-5.394;0.39;-1.5933;-2.5347;-2.1535;0.104;-0.9652;0.0;1.43;45.28;10.5;354.91;55.67;167.24;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107175;2022-01-17 19:00:54:022
-0.3567;-6.271;-7.1443;-1.2219;-8.0982;-5.394;0.39;-1.5933;-2.5347;-2.1535;0.104;-0.9652;0.0;1.43;45.28;10.5;354.91;55.67;167.24;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107205;2022-01-17 19:00:54:052
-0.3567;-6.271;-7.1443;-1.2219;-8.0982;-5.394;0.39;-1.5933;-2.5347;-2.1535;0.104;-0.9652;0.0;1.43;45.28;10.5;354.91;55.67;167.24;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107235;2022-01-17 19:00:54:082
-0.3567;-6.271;-7.1443;-0.47;-6.6713;-7.1724;-2.1991;-4.1846;0.8937;-1.3193;0.0076;-0.5165;0.0;1.43;45.28;10.5;354.91;55.67;167.24;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107265;2022-01-17 19:00:54:112
-0.3567;-6.271;-7.1443;-0.47;-6.6713;-7.1724;-2.1991;-4.1846;0.8937;-1.3193;0.0076;-0.5165;0.0;1.43;45.28;10.5;354.91;55.67;167.24;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107295;2022-01-17 19:00:54:142
-0.1311;-5.7293;-6.1046;-0.47;-6.6713;-7.1724;-2.1991;-4.1846;0.8937;-1.3193;0.0076;-0.5165;0.0;1.43;45.28;10.5;354.91;55.67;167.24;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107324;2022-01-17 19:00:54:171
-0.1311;-5.7293;-6.1046;-0.47;-6.6713;-7.1724;-2.1991;-4.1846;0.8937;-1.3193;0.0076;-0.5165;0.0;1.43;45.28;10.5;354.91;55.67;167.24;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107354;2022-01-17 19:00:54:201
-0.1311;-5.7293;-6.1046;-0.1098;-5.4338;-8.1629;0.4063;0.0739;2.2807;-0.4547;-0.4584;0.0831;0.0;-1.2;42.08;19.97;356.96;33.65;179.23;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107385;2022-01-17 19:00:54:232
-0.6967;-2.4768;-4.4664;-0.1098;-5.4338;-8.1629;0.4063;0.0739;2.2807;-0.4547;-0.4584;0.0831;0.0;-1.2;42.08;19.97;356.96;33.65;179.23;0.0;53.558;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107415;2022-01-17 19:00:54:262
-0.6967;-2.4768;-4.4664;-0.1098;-5.4338;-8.1629;0.4063;0.0739;2.2807;-0.4547;-0.4584;0.0831;0.0;-1.2;42.08;19.97;356.96;33.65;179.23;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107444;2022-01-17 19:00:54:291
-0.6967;-2.4768;-4.4664;-0.1098;-5.4338;-8.1629;0.4063;0.0739;2.2807;-0.4547;-0.4584;0.0831;0.0;-1.2;42.08;19.97;356.96;33.65;179.23;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107474;2022-01-17 19:00:54:321
-0.6153;-7.78;-5.5438;-0.7848;-7.022;-6.8004;0.3507;3.558;1.5478;-0.4547;-0.4584;0.0831;0.0;-1.2;42.08;19.97;356.96;33.65;179.23;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107505;2022-01-17 19:00:54:352
-0.6153;-7.78;-5.5438;-0.7848;-7.022;-6.8004;0.3507;3.558;1.5478;-0.4547;-0.4584;0.0831;0.0;-1.2;42.08;19.97;356.96;33.65;179.23;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107535;2022-01-17 19:00:54:382
-0.6153;-7.78;-5.5438;-0.7848;-7.022;-6.8004;0.3507;3.558;1.5478;3.1953;0.1892;0.3202;0.0;-1.2;42.08;19.97;356.96;33.65;179.23;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107564;2022-01-17 19:00:54:411
-1.0511;-13.3231;-7.5753;-0.7848;-7.022;-6.8004;0.3507;3.558;1.5478;3.1953;0.1892;0.3202;0.0;1.24;47.06;1.35;1.57;45.73;173.42;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107594;2022-01-17 19:00:54:441
-1.0511;-13.3231;-7.5753;-0.7848;-7.022;-6.8004;0.3507;3.558;1.5478;3.1953;0.1892;0.3202;0.0;1.24;47.06;1.35;1.57;45.73;173.42;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107624;2022-01-17 19:00:54:471
-1.0511;-13.3231;-7.5753;-1.0886;-8.8601;-4.06;-2.3608;-5.918;-3.4577;3.1953;0.1892;0.3202;0.0;1.24;47.06;1.35;1.57;45.73;173.42;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107655;2022-01-17 19:00:54:502
-1.0511;-13.3231;-7.5753;-1.0886;-8.8601;-4.06;-2.3608;-5.918;-3.4577;3.1953;0.1892;0.3202;0.0;1.24;47.06;1.35;1.57;45.73;173.42;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107686;2022-01-17 19:00:54:533
-0.2269;-6.0555;-4.4179;-1.0886;-8.8601;-4.06;-2.3608;-5.918;-3.4577;3.1953;0.1892;0.3202;0.0;1.24;47.06;1.35;1.57;45.73;173.42;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107716;2022-01-17 19:00:54:563
-0.2269;-6.0555;-4.4179;-1.0886;-8.8601;-4.06;-2.3608;-5.918;-3.4577;-0.9483;0.2104;-0.4019;0.0;1.24;47.06;1.35;1.57;45.73;173.42;0.0;55.133;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107745;2022-01-17 19:00:54:592
-0.2269;-6.0555;-4.4179;-1.0886;-8.8601;-4.06;-2.3608;-5.918;-3.4577;-0.9483;0.2104;-0.4019;0.0;2.4;47.46;-1.78;6.52;64.62;164.99;0.0;52.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107776;2022-01-17 19:00:54:623
-0.2269;-6.0555;-4.4179;-1.0215;-8.7998;-4.206;0.517;1.5959;-0.2317;-0.9483;0.2104;-0.4019;0.0;2.4;47.46;-1.78;6.52;64.62;164.99;0.0;52.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107805;2022-01-17 19:00:54:652
-0.2269;-6.0555;-4.4179;-1.0215;-8.7998;-4.206;0.517;1.5959;-0.2317;-0.9483;0.2104;-0.4019;0.0;2.4;47.46;-1.78;6.52;64.62;164.99;0.0;52.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107835;2022-01-17 19:00:54:682
-3.5853;-6.8456;-1.1223;-1.0215;-8.7998;-4.206;0.517;1.5959;-0.2317;-2.4767;-0.2406;-0.76;0.0;2.4;47.46;-1.78;6.52;64.62;164.99;0.0;52.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107867;2022-01-17 19:00:54:714
-3.5853;-6.8456;-1.1223;-1.0215;-8.7998;-4.206;0.517;1.5959;-0.2317;-2.4767;-0.2406;-0.76;0.0;2.4;47.46;-1.78;6.52;64.62;164.99;0.0;52.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107894;2022-01-17 19:00:54:741
-3.5853;-6.8456;-1.1223;-0.3827;-7.5977;-6.1886;-1.5996;-3.4771;1.999;-2.4767;-0.2406;-0.76;0.0;2.4;47.46;-1.78;6.52;64.62;164.99;0.0;52.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107925;2022-01-17 19:00:54:772
1.057;-7.3969;0.4591;-0.3827;-7.5977;-6.1886;-1.5996;-3.4771;1.999;-2.4767;-0.2406;-0.76;0.0;2.4;47.46;-1.78;6.52;64.62;164.99;0.0;52.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107954;2022-01-17 19:00:54:801
1.057;-7.3969;0.4591;-0.3827;-7.5977;-6.1886;-1.5996;-3.4771;1.999;-1.057;0.2469;-0.4527;0.0;-7.07;43.29;17.4;330.8;50.78;176.46;0.0;52.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;107985;2022-01-17 19:00:54:832
1.057;-7.3969;0.4591;-0.3827;-7.5977;-6.1886;-1.5996;-3.4771;1.999;-1.057;0.2469;-0.4527;0.0;-7.07;43.29;17.4;330.8;50.78;176.46;0.0;52.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108014;2022-01-17 19:00:54:861
3.7445;0.331;0.6506;0.5308;-5.2744;-8.2504;-0.4557;-1.0752;0.728;-1.057;0.2469;-0.4527;0.0;-7.07;43.29;17.4;330.8;50.78;176.46;0.0;52.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108044;2022-01-17 19:00:54:891
3.7445;0.331;0.6506;0.5308;-5.2744;-8.2504;-0.4557;-1.0752;0.728;-1.057;0.2469;-0.4527;0.0;-7.07;43.29;17.4;330.8;50.78;176.46;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108075;2022-01-17 19:00:54:922
3.7445;0.331;0.6506;0.5308;-5.2744;-8.2504;-0.4557;-1.0752;0.728;-1.057;0.2469;-0.4527;0.0;-7.07;43.29;17.4;330.8;50.78;176.46;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108104;2022-01-17 19:00:54:951
-1.4826;-4.048;-7.3646;0.5308;-5.2744;-8.2504;-0.4557;-1.0752;0.728;1.2715;-0.2975;-0.0377;0.0;-7.07;43.29;17.4;330.8;50.78;176.46;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108135;2022-01-17 19:00:54:982
-1.4826;-4.048;-7.3646;0.5308;-5.2744;-8.2504;-0.4557;-1.0752;0.728;1.2715;-0.2975;-0.0377;0.0;-7.07;43.29;17.4;330.8;50.78;176.46;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108164;2022-01-17 19:00:55:011
-1.4826;-4.048;-7.3646;0.1739;-5.874;-7.8509;-0.4589;5.7347;6.0401;1.2715;-0.2975;-0.0377;0.0;-8.1;41.53;13.71;345.61;32.54;-176.32;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108195;2022-01-17 19:00:55:042
-1.4826;-4.048;-7.3646;0.1739;-5.874;-7.8509;-0.4589;5.7347;6.0401;1.2715;-0.2975;-0.0377;0.0;-8.1;41.53;13.71;345.61;32.54;-176.32;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108225;2022-01-17 19:00:55:072
-2.469;-9.5864;-6.4398;0.1739;-5.874;-7.8509;-0.4589;5.7347;6.0401;2.4604;0.6499;1.2851;0.0;-8.1;41.53;13.71;345.61;32.54;-176.32;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108255;2022-01-17 19:00:55:102
-2.469;-9.5864;-6.4398;0.1739;-5.874;-7.8509;-0.4589;5.7347;6.0401;2.4604;0.6499;1.2851;0.0;-8.1;41.53;13.71;345.61;32.54;-176.32;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108284;2022-01-17 19:00:55:131
-2.469;-9.5864;-6.4398;-0.3804;-7.7187;-6.0371;-1.5965;-1.6659;-0.525;2.4604;0.6499;1.2851;0.0;-8.1;41.53;13.71;345.61;32.54;-176.32;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108315;2022-01-17 19:00:55:162
-0.0209;-14.4011;-7.2927;-0.3804;-7.7187;-6.0371;-1.5965;-1.6659;-0.525;2.4604;0.6499;1.2851;0.0;-8.1;41.53;13.71;345.61;32.54;-176.32;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108344;2022-01-17 19:00:55:191
-0.0209;-14.4011;-7.2927;-0.3804;-7.7187;-6.0371;-1.5965;-1.6659;-0.525;2.4604;0.6499;1.2851;0.0;-8.1;41.53;13.71;345.61;32.54;-176.32;0.0;56.469;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108374;2022-01-17 19:00:55:221
-0.0209;-14.4011;-7.2927;-0.3804;-7.7187;-6.0371;-1.5965;-1.6659;-0.525;0.5156;0.5905;0.1907;0.0;-1.89;43.52;-2.7;356.51;51.91;176.39;0.0;53.708;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108404;2022-01-17 19:00:55:251
-0.0209;-14.4011;-7.2927;-0.3804;-7.7187;-6.0371;-1.5965;-1.6659;-0.525;0.5156;0.5905;0.1907;0.0;-1.89;43.52;-2.7;356.51;51.91;176.39;0.0;53.708;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;108434;2022-01-17 19:00:55:281
